name,address,latitude,longitude,category_large,category_small,source_file
녹사평역,,37.53469,126.98665,metro,6호선,metro_station_seoul_cleaned.csv
이태원역,,37.534485,126.994369,metro,6호선,metro_station_seoul_cleaned.csv
한강진역,,37.53956,127.001729,metro,6호선,metro_station_seoul_cleaned.csv
버티고개역,,37.547933,127.006948,metro,6호선,metro_station_seoul_cleaned.csv
약수역,,37.554087,127.010237,metro,6호선,metro_station_seoul_cleaned.csv
청구역,,37.560221,127.013776,metro,6호선,metro_station_seoul_cleaned.csv
신당역,,37.566174,127.016158,metro,6호선,metro_station_seoul_cleaned.csv
동묘앞역,,37.572275,127.015666,metro,6호선,metro_station_seoul_cleaned.csv
창신역,,37.579772,127.015246,metro,6호선,metro_station_seoul_cleaned.csv
보문역,,37.585293,127.019377,metro,6호선,metro_station_seoul_cleaned.csv
안암역,,37.586261,127.02903,metro,6호선,metro_station_seoul_cleaned.csv
고려대역,,37.59034,127.03626,metro,6호선,metro_station_seoul_cleaned.csv
월곡역,,37.60192,127.041492,metro,6호선,metro_station_seoul_cleaned.csv
상월곡역,,37.606392,127.048509,metro,6호선,metro_station_seoul_cleaned.csv
돌곶이역,,37.610522,127.056419,metro,6호선,metro_station_seoul_cleaned.csv
석계역,,37.614937,127.065922,metro,6호선,metro_station_seoul_cleaned.csv
태릉입구역,,37.617319,127.074741,metro,6호선,metro_station_seoul_cleaned.csv
화랑대역,,37.619875,127.084106,metro,6호선,metro_station_seoul_cleaned.csv
봉화산역,,37.617293,127.091375,metro,6호선,metro_station_seoul_cleaned.csv
신내역,,37.612571,127.104326,metro,6호선,metro_station_seoul_cleaned.csv
도봉산역,,37.689131,127.046548,metro,7호선,metro_station_seoul_cleaned.csv
수락산역,,37.677804,127.055314,metro,7호선,metro_station_seoul_cleaned.csv
마들역,,37.664985,127.057701,metro,7호선,metro_station_seoul_cleaned.csv
노원역,,37.654478,127.060555,metro,7호선,metro_station_seoul_cleaned.csv
중계역,,37.645052,127.064084,metro,7호선,metro_station_seoul_cleaned.csv
하계역,,37.636363,127.067999,metro,7호선,metro_station_seoul_cleaned.csv
공릉역,,37.625642,127.072969,metro,7호선,metro_station_seoul_cleaned.csv
먹골역,,37.610638,127.077719,metro,7호선,metro_station_seoul_cleaned.csv
중화역,,37.602604,127.079254,metro,7호선,metro_station_seoul_cleaned.csv
상봉역,,37.595673,127.085708,metro,7호선,metro_station_seoul_cleaned.csv
면목역,,37.588671,127.087503,metro,7호선,metro_station_seoul_cleaned.csv
사가정역,,37.580912,127.088502,metro,7호선,metro_station_seoul_cleaned.csv
용마산역,,37.573752,127.086802,metro,7호선,metro_station_seoul_cleaned.csv
중곡역,,37.565877,127.084291,metro,7호선,metro_station_seoul_cleaned.csv
군자역,,37.557151,127.079484,metro,7호선,metro_station_seoul_cleaned.csv
어린이대공원역,,37.547962,127.07465,metro,7호선,metro_station_seoul_cleaned.csv
건대입구역,,37.540882,127.071103,metro,7호선,metro_station_seoul_cleaned.csv
뚝섬유원지역,,37.531558,127.066714,metro,7호선,metro_station_seoul_cleaned.csv
청담역,,37.519097,127.051851,metro,7호선,metro_station_seoul_cleaned.csv
강남구청역,,37.517185,127.04122,metro,7호선,metro_station_seoul_cleaned.csv
학동역,,37.514262,127.031738,metro,7호선,metro_station_seoul_cleaned.csv
논현역,,37.511108,127.021385,metro,7호선,metro_station_seoul_cleaned.csv
반포역,,37.508171,127.011717,metro,7호선,metro_station_seoul_cleaned.csv
고속터미널역,,37.503387,127.005055,metro,7호선,metro_station_seoul_cleaned.csv
내방역,,37.48764,126.993541,metro,7호선,metro_station_seoul_cleaned.csv
총신대입구역,,37.485258,126.981766,metro,7호선,metro_station_seoul_cleaned.csv
남성역,,37.484688,126.971108,metro,7호선,metro_station_seoul_cleaned.csv
숭실대입구역,,37.496258,126.953649,metro,7호선,metro_station_seoul_cleaned.csv
상도역,,37.50279,126.947949,metro,7호선,metro_station_seoul_cleaned.csv
장승배기역,,37.504845,126.939025,metro,7호선,metro_station_seoul_cleaned.csv
신대방삼거리역,,37.499717,126.928218,metro,7호선,metro_station_seoul_cleaned.csv
보라매역,,37.499916,126.920112,metro,7호선,metro_station_seoul_cleaned.csv
신풍역,,37.500107,126.909806,metro,7호선,metro_station_seoul_cleaned.csv
대림역,,37.492984,126.896997,metro,7호선,metro_station_seoul_cleaned.csv
남구로역,,37.486181,126.887372,metro,7호선,metro_station_seoul_cleaned.csv
가산디지털단지역,,37.480376,126.882704,metro,7호선,metro_station_seoul_cleaned.csv
